split,cagr_base,cagr_markov,delta_cagr,tstat,pval,n_days,mean_daily_diff,boot_mean_diff,boot_ci_lower,boot_ci_upper,boot_p_markov_gt
2014-01-31,0.28058460955669684,0.28417919197998187,0.003594582423285031,0.3557605854424681,0.7220459603043801,2877,8.404561151836034e-06,0.7015900659331191,-3.6062199973040143,6.084263208449022,0.644
2016-01-31,0.2588185541514043,0.26615407399533675,0.0073355198439324365,0.2976824862088376,0.7659714061777978,2389,2.4221797387149108e-05,0.7387111242228405,-4.422100176971755,6.99114539245662,0.6315
2018-01-31,0.24196557673622232,0.2535749573825816,0.011609380646359302,1.0069187812425526,0.31410249394125983,1894,3.528039262624035e-05,0.44139183528084414,-0.570268106776118,2.0588108180825677,0.7815
2019-01-31,0.306190654225011,0.3187422936779767,0.012551639452965668,0.41233267731399365,0.6801492955644028,1647,3.971465878803924e-05,0.5351976443730774,-1.9716105983055963,3.645138331731299,0.6535
2020-01-31,0.3697063259230229,0.3861191386132983,0.01641281269027539,0.9888655231069629,0.3228994464655556,1404,4.589751767236393e-05,0.45989586318935793,-0.6793680559905289,2.2433068390452457,0.778
2021-01-31,0.33701836606355395,0.3315038116042426,-0.0055145544593113716,-0.21020855439587216,0.833542010581978,1155,-2.0165581545434398e-05,-0.08379132750818241,-1.116798865767272,0.8141257282881436,0.4435
2022-01-31,0.23970824603175167,0.2783133848684922,0.03860513883674055,1.1373335144761976,0.2556992554387644,908,0.00011955429041216182,0.2546098015592437,-0.17416932073975053,0.8450415656646395,0.88
2023-01-31,0.324166348242763,0.3838199961066626,0.059653647863899595,1.374444000131367,0.16977179960989439,659,0.0001742624295238069,0.2659094659100376,-0.11544304488794918,0.7581479267106385,0.9065
