Date ,Open ,High ,Low ,Close ,Daily Return
02-Sep-16,19830.35,19911.25,19787.6,19883.2,0.476783643
06-Sep-16,19990.95,20459.45,19990.95,20426.2,2.730948741
07-Sep-16,20505.8,20575.8,20376.75,20406.9,-0.094486493
08-Sep-16,20439.2,20477.4,20335.2,20417.25,0.050718139
09-Sep-16,20274.75,20349.7,20139.15,20245.3,-0.842180019
12-Sep-16,19861.45,19861.45,19735.55,19790.6,-2.245953382
14-Sep-16,19757.05,19953.15,19732.15,19909.15,0.599021758
15-Sep-16,19927.6,19955.4,19730.25,19837.55,-0.359633636
16-Sep-16,19935.85,20227.2,19783.6,19855.45,0.090232917
19-Sep-16,19892.2,20014.4,19849.65,19906.85,0.25887099
20-Sep-16,19957.35,19964.3,19797.5,19852.3,-0.274026277
21-Sep-16,19902.7,19937.85,19749.95,19828.45,-0.120137213
22-Sep-16,20153.1,20264.8,19996.9,20109.6,1.417912141
23-Sep-16,20136.75,20137.55,19861.45,19901.8,-1.033337312
26-Sep-16,19792.2,19794.15,19568.35,19591.75,-1.557899285
27-Sep-16,19652.95,19696.45,19479.15,19518.7,-0.372861026
13-Oct-16,19295.55,19295.55,18824.4,18954.25,0
14-Oct-16,19016.7,19053.5,18926.15,19020.15,0.34767928
17-Oct-16,19136.3,19241.75,19002.45,19070.4,0.2641935
18-Oct-16,19174.7,19511.8,19162.85,19495.05,2.226749308
19-Oct-16,19570.05,19576.3,19322.75,19412.1,-0.425492625
20-Oct-16,19493.9,19722.85,19479.25,19658.7,1.270341694
21-Oct-16,19636.4,19744,19516.4,19710.9,0.265531291
24-Oct-16,19763.85,19897.85,19751.65,19807.9,0.492113501
25-Oct-16,19907.7,19922.7,19711.95,19834.9,0.13630925
26-Oct-16,19581.7,19725.9,19434.5,19483.6,-1.771120601
27-Oct-16,19452,19544.2,19252.1,19514.6,0.159108173
28-Oct-16,19507.85,19589.7,19362,19555.95,0.211892634
30-Oct-16,19657.8,19666.8,19484.65,19523.55,-0.165678476
01-Nov-16,19578.6,19591.65,19417.3,19458.6,-0.332675154
02-Nov-16,19223.5,19296.55,19158.75,19227.9,-1.18559403
03-Nov-16,19201.95,19319.65,19119.3,19178.7,-0.255878177
04-Nov-16,19223.85,19223.9,18961.15,19058.1,-0.6288226
07-Nov-16,19317.85,19378,19233,19356,1.563114896
08-Nov-16,19490.75,19549.45,19322.15,19500.8,0.748088448
09-Nov-16,18270.9,19587.8,18143.7,19518.25,0.089483508
10-Nov-16,19827.5,20283.15,19787.45,20200.25,3.494165717
11-Nov-16,20033.85,20309.65,19704.35,19738.8,-2.284377669
15-Nov-16,19808.35,19861.75,19240.45,19289.75,-2.274960991
16-Nov-16,19591.25,19611.9,19088.4,19108.1,-0.941691831
17-Nov-16,19115.9,19328.75,19009.85,19087.85,-0.105976
18-Nov-16,19180.3,19216.35,18897.1,18959.05,-0.674774791
21-Nov-16,19063.8,19075.95,18351.25,18446.4,-2.703985695
22-Nov-16,18626.7,18650.5,18322.7,18548.65,0.5543087
23-Nov-16,18660.55,18669.05,18449.7,18540.9,-0.041782016
24-Nov-16,18476,18476.35,18215.8,18256.1,-1.536063514
25-Nov-16,18377.55,18546.35,18266.6,18507.3,1.37597844
28-Nov-16,18237.2,18471.65,18187.4,18301.45,-1.112263809
29-Nov-16,18308.8,18427.4,18188.7,18223.75,-0.424556524
30-Nov-16,18306.1,18667.85,18262.5,18627.8,2.217161671
14-Dec-16,18480.35,18485.45,18322.9,18341.5,0
15-Dec-16,18143.5,18532,18122.1,18401.15,0.325218766
16-Dec-16,18417.9,18428.45,18268.3,18312.8,-0.480133035
19-Dec-16,18258.1,18316.8,18215.5,18257.05,-0.304431873
20-Dec-16,18264.1,18274.9,18009.8,18069.4,-1.027822129
21-Dec-16,18124.6,18167.15,18043.95,18084.5,0.083566693
22-Dec-16,18027,18029.6,17839.75,17891.45,-1.067488733
23-Dec-16,17849.25,17962.3,17819.75,17884,-0.041640001
26-Dec-16,17825.5,17860.85,17606.9,17655.55,-1.277398792
27-Dec-16,17677.7,17907.35,17616.1,17879.55,1.268722866
28-Dec-16,17929.2,18059.65,17829.15,17876.7,-0.015939998
29-Dec-16,17861.45,18053.3,17829.4,18033.15,0.875161523
30-Dec-16,18026.35,18245.75,18016.8,18177.2,0.798806642
02-Jan-17,18242.3,18249,17844.9,17969.6,-1.142090091
03-Jan-17,18002.75,18115.05,17830.95,18035.6,0.367286974
04-Jan-17,18037.45,18092.85,17868.9,17891,-0.801747655
05-Jan-17,18000.75,18164.05,17977.8,18115.95,1.257336091
06-Jan-17,18168.45,18325.5,18157.3,18264,0.81723564
09-Jan-17,18314.25,18373.1,18256.15,18286.65,0.124014455
10-Jan-17,18351.45,18441.15,18275.75,18409.6,0.672348407
11-Jan-17,18535.35,18889.45,18515.25,18830,2.28359117
12-Jan-17,18885.45,18966.3,18805.85,18873.95,0.233404142
13-Jan-17,18949.7,18952.25,18781.25,18912.1,0.20213045
16-Jan-17,18899.7,19134.5,18865.25,19096.45,0.974772765
17-Jan-17,19128.15,19202.25,18981.85,19067.05,-0.153955316
18-Jan-17,19074.85,19276.5,19072.1,19164.5,0.511091123
19-Jan-17,19165.35,19185.3,19046.1,19124.25,-0.210023742
20-Jan-17,18996.6,19071.65,18793.05,18820.8,-1.586728891
23-Jan-17,18762,18909.65,18722.85,18842.7,0.116360622
24-Jan-17,18931,19054.3,18906.95,19023.5,0.959522786
25-Jan-17,19120.05,19518.45,19114.15,19473.2,2.363918312
27-Jan-17,19588.4,19794.95,19534.9,19708.3,1.20730029
30-Jan-17,19718.8,19767.05,19561.1,19585.25,-0.624356236
31-Jan-17,19533.2,19624.1,19435.45,19515.15,-0.357922416
01-Feb-17,19522.4,20047.85,19470.95,20020.6,2.590039021
15-Feb-17,20282.1,20368.2,20115.85,20163.7,0
16-Feb-17,20243.25,20295.55,20088.2,20243.7,0.39675258
17-Feb-17,20918.45,21042.35,20449.65,20551.35,1.519732065
20-Feb-17,20494.85,20702.6,20472.4,20677.1,0.611881944
21-Feb-17,20695.9,20903.35,20619.25,20860.95,0.889147898
22-Feb-17,20937.6,20958.25,20829.65,20868.45,0.035952342
23-Feb-17,20887.65,21011.9,20828.4,20876.65,0.039293766
27-Feb-17,20853.45,20853.45,20584.75,20613.05,-1.262654688
28-Feb-17,20632.85,20681.3,20560.6,20607.25,-0.028137515
01-Mar-17,20698.9,20833.75,20678.75,20783.75,0.85649468
02-Mar-17,20885,20905,20516.9,20560.05,-1.076321646
03-Mar-17,20572.85,20580.45,20423.35,20495.6,-0.313472
06-Mar-17,20548.95,20727.5,20532.2,20663.65,0.819932083
07-Mar-17,20685.95,20701.25,20585.95,20627.5,-0.174944891
08-Mar-17,20630.15,20715.2,20534.25,20676.55,0.237789359
09-Mar-17,20620.55,20780.25,20603.9,20721.35,0.216670576
10-Mar-17,20825.9,20876.95,20648.8,20727.55,0.02992083
14-Mar-17,21189.85,21274.45,21059.7,21102.7,1.809909999
15-Mar-17,21089.4,21216.9,21063.95,21157.9,0.261577902
16-Mar-17,21237.5,21289.8,21194.25,21249.9,0.434825762
17-Mar-17,21308.45,21336.05,21127.95,21175.05,-0.352236952
20-Mar-17,21202.55,21202.55,21084.8,21110.25,-0.306020529
21-Mar-17,21110.65,21146.5,20967,21019,-0.432254474
22-Mar-17,20815.35,20899,20753.9,20781.35,-1.130643703
23-Mar-17,20848.75,20934.75,20775.35,20895.5,0.54929059
24-Mar-17,20987.6,21174.1,20929.15,21122.55,1.086597593
27-Mar-17,21178.1,21179.2,20979.55,21056.9,-0.310805277
28-Mar-17,21229,21264.95,21145,21225.4,0.800212757
29-Mar-17,21291.45,21418.6,21255.75,21391.15,0.780904011
13-Apr-17,21651.25,21758.85,21627,21686.6,0
17-Apr-17,21700.5,21743.3,21576.75,21647.6,-0.179834552
18-Apr-17,21706.05,21947,21634.15,21671.85,0.112021656
19-Apr-17,21674.1,21706.3,21470.2,21556.35,-0.532949425
20-Apr-17,21419.45,21558.85,21396,21491.4,-0.301303328
21-Apr-17,21567.5,21614.55,21386.2,21551.45,0.279414091
24-Apr-17,21591.9,21884.85,21578.65,21857.4,1.419626058
25-Apr-17,21960.65,22093.25,21900.3,22054.7,0.902669119
26-Apr-17,22158.65,22276.05,21814.9,22242.85,0.853106141
27-Apr-17,22274.05,22380.85,22169.8,22326.3,0.375176742
28-Apr-17,22296.8,22383,22182.55,22358.25,0.143104769
02-May-17,22412.55,22492.15,22266.15,22341.35,-0.075587311
03-May-17,22445.85,22449,22240.05,22307.3,-0.152407979
04-May-17,22618.3,22743.7,22449.9,22720.1,1.850515302
05-May-17,22844.85,22853.55,22514,22604.95,-0.506819952
08-May-17,22678.45,22835.15,22632.5,22767.35,0.718426716
09-May-17,22820.8,22835.35,22664.35,22707.3,-0.263754895
10-May-17,22767.75,22859.4,22742.05,22830.35,0.541896218
11-May-17,22916.05,22977.85,22764.65,22818.45,-0.052123599
12-May-17,22840.4,22859.15,22578,22671.7,-0.643119931
15-May-17,22735.85,22891.7,22730.35,22821.5,0.660735631
16-May-17,22857.6,22944.1,22727.65,22928.6,0.469294306
17-May-17,22972.35,22978.15,22830.1,22935.95,0.032056035
18-May-17,22750.45,22834.55,22660.2,22698.6,-1.034838321
19-May-17,22761.95,22902.25,22628.45,22769.8,0.313675733
22-May-17,22874.8,22918.35,22637.75,22652.85,-0.513618916
23-May-17,22674.9,22740.4,22492.2,22582.8,-0.309232613
24-May-17,22624.5,22673.4,22469.8,22536.3,-0.205908922
25-May-17,22573.65,23267.8,22570.35,23190.8,2.904203441
26-May-17,23151.4,23408.35,23092.35,23362.2,0.739086189
29-May-17,23310.6,23464,23141.15,23182.75,-0.768121153
30-May-17,23142.1,23337.15,23093.95,23307.25,0.537037237
31-May-17,23321.2,23469.45,23248.5,23424.8,0.504349505
14-Jun-17,23555.3,23562.8,23399.4,23498.7,0
15-Jun-17,23444.7,23473.3,23311.85,23391.75,-0.45513156
16-Jun-17,23448.6,23527.65,23391,23502.75,0.474526275
19-Jun-17,23571.35,23806.65,23535.7,23742.15,1.018604206
20-Jun-17,23720.6,23760.35,23651.2,23697.95,-0.186166796
21-Jun-17,23638.15,23760.75,23610.2,23708.75,0.045573562
22-Jun-17,23716.85,23897.85,23694.15,23736.1,0.115358254
23-Jun-17,23772.3,23786.5,23507.5,23542.75,-0.814582008
27-Jun-17,23636.95,23640.1,23055.75,23216.25,-1.386838836
28-Jun-17,23209.55,23322.55,23113.65,23235.85,0.084423626
29-Jun-17,23312.4,23476,23124.35,23227.3,-0.036796588
30-Jun-17,23137.25,23254.1,22996.4,23211.2,-0.069314987
03-Jul-17,23240.35,23330.1,23144.3,23272.8,0.265389122
04-Jul-17,23325.5,23363.05,23163.7,23214.2,-0.251796088
05-Jul-17,23241.9,23380.35,23205.55,23352.6,0.596186817
06-Jul-17,23399.5,23540.15,23369.5,23466.65,0.48838245
07-Jul-17,23463.75,23492.6,23400.6,23449.15,-0.074573917
10-Jul-17,23583.25,23964.8,23289.9,23675.05,0.963361145
11-Jul-17,23744.55,23744.55,23552.6,23584.6,-0.382047768
12-Jul-17,23623.75,23736.55,23523.65,23695.45,0.470010091
13-Jul-17,23817.25,23938,23811,23888.65,0.815346406
14-Jul-17,23949.5,23963.65,23755.95,23937.7,0.205327635
17-Jul-17,24011.4,24066.1,23913.65,24015.05,0.323130459
18-Jul-17,23958.15,24147.45,23942.1,24022.05,0.029148388
19-Jul-17,24069.2,24180.75,24053.7,24152.65,0.543667172
20-Jul-17,24170.65,24299.6,24170.65,24213.35,0.251318178
21-Jul-17,24231.4,24289.3,24066.9,24257.05,0.180478951
24-Jul-17,24307.7,24460.55,24234.65,24420.85,0.675267603
25-Jul-17,24622.9,24624.65,24450.2,24520.7,0.408871927
26-Jul-17,24578.15,24720.9,24484.9,24670.7,0.61172805
09-Aug-17,24519.25,24532.4,24328.1,24374.6,0
10-Aug-17,24300.45,24326.9,23822.2,24217.35,-0.645138792
11-Aug-17,23958.25,24191.2,23868.3,23985.75,-0.956339154
14-Aug-17,24051.05,24212.15,24038.15,24115.75,0.541988472
16-Aug-17,24188.75,24461.2,23947.45,24437.7,1.335019645
17-Aug-17,24495.2,24496.2,24121.55,24237.25,-0.820249041
18-Aug-17,24125.3,24130.15,23925.95,24074.45,-0.671693365
21-Aug-17,24140.55,24258.95,23882.25,23936.5,-0.573014129
22-Aug-17,24080.6,24127.45,23852.65,23974.45,0.158544482
23-Aug-17,24084.95,24350,24074.15,24316.8,1.427978535
24-Aug-17,24374.75,24411.05,24224.85,24274.2,-0.175187525
28-Aug-17,24351.25,24422.45,24301.35,24377.1,0.423906864
29-Aug-17,24302,24320.95,24103.3,24128.95,-1.017963581
30-Aug-17,24253.05,24384.1,24241.3,24308.7,0.744955748
31-Aug-17,24354.35,24354.35,24207.7,24318.4,0.039903409
01-Sep-17,24389.2,24494.35,24319.2,24434,0.475360221
04-Sep-17,24456.3,24459.35,24156.4,24236.85,-0.80686748
05-Sep-17,24272.6,24388.05,24256.3,24328.3,0.37731801
06-Sep-17,24192.4,24331.3,24151.1,24279.15,-0.202028091
07-Sep-17,24324.85,24413.1,24246.9,24304.9,0.106058079
08-Sep-17,24409.5,24419.25,24273,24370.8,0.271138742
11-Sep-17,24468.5,24735.35,24458.25,24672.25,1.236931081
12-Sep-17,24779.15,24821.35,24653.6,24784.7,0.455775213
13-Sep-17,24818.35,24948.8,24737.8,24831.8,0.190036595
14-Sep-17,24857.25,24994.3,24815.5,24912.25,0.323979736
15-Sep-17,24840.3,24916.85,24791.55,24844.3,-0.272757378
18-Sep-17,24948.15,25105.35,24941.75,25046.9,0.815478802
19-Sep-17,25059.75,25103.45,24993,25041.55,-0.021359929
20-Sep-17,24984.65,25052.6,24938.3,24965.05,-0.305492272
21-Sep-17,24934.1,24992.5,24706.45,24799.25,-0.664128452
22-Sep-17,24704.55,24709.7,24340,24368.85,-1.735536357
25-Sep-17,24361.55,24363.8,24015.45,24165.05,-0.836313572
26-Sep-17,24105.6,24236.95,24017.4,24199.15,0.141112888
11-Oct-17,24411.45,24460.25,24054.25,24107.45,0
12-Oct-17,24151.45,24393.4,23978.4,24361.25,1.052786587
13-Oct-17,24411.1,24779.75,24387.8,24689.15,1.345990046
16-Oct-17,24815.4,24878.65,24516.55,24703.05,0.056300035
17-Oct-17,24697.25,24809.15,24571.85,24645.6,-0.232562376
18-Oct-17,24354.75,24454.65,24270.05,24313.75,-1.346487811
19-Oct-17,24238.4,24255.3,23923.7,24009.75,-1.25032132
23-Oct-17,24085.45,24151,23912.55,24088.9,0.329657743
24-Oct-17,24141.95,24293.25,24032.65,24222.15,0.553159339
25-Oct-17,24980.65,25157.8,24560.75,25035.9,3.359528366
26-Oct-17,24953.95,25186.05,24864.6,25022.2,-0.05472142
27-Oct-17,24887.6,24995.7,24798.65,24839.55,-0.729951803
30-Oct-17,24873.65,25064.85,24808.55,24988.55,0.599849836
31-Oct-17,25042.1,25078.65,24948.1,25019.35,0.123256451
01-Nov-17,25197.3,25549.35,25171.75,25490.45,1.882942602
02-Nov-17,25508.4,25598.75,25405.5,25427.3,-0.24773984
03-Nov-17,25531.4,25695.5,25394.95,25650.7,0.878583255
06-Nov-17,25569,25694.6,25529.5,25571.15,-0.310127989
07-Nov-17,25669.1,25695.75,25248.95,25300.8,-1.057246154
08-Nov-17,25375.8,25435.6,25119.5,25184.35,-0.460262126
09-Nov-17,25281,25385.2,25166.15,25291.35,0.424867031
10-Nov-17,25250.9,25598.55,25237.2,25498.95,0.820834001
13-Nov-17,25570.25,25611.55,25337.25,25358.3,-0.55159134
14-Nov-17,25352.55,25404.8,25223.1,25284.6,-0.290634625
15-Nov-17,25241.65,25318.05,25166.35,25218.9,-0.259841959
16-Nov-17,25292.9,25496.05,25273.7,25446.6,0.902894258
17-Nov-17,25875.7,25924.9,25679.55,25728.4,1.107417101
20-Nov-17,25733.7,25803.15,25681.7,25768.6,0.156247571
21-Nov-17,25829.3,25871.1,25726.5,25757.5,-0.043075681
22-Nov-17,25805.65,25831.95,25665.85,25766.65,0.035523634
23-Nov-17,25826.3,25838.55,25620.95,25736.25,-0.117981965
24-Nov-17,25776.6,25849,25749.1,25779.65,0.168633736
27-Nov-17,25693.05,25931.85,25673.5,25891.95,0.435614913
28-Nov-17,25830.45,25953.5,25795.5,25846.4,-0.175923405
29-Nov-17,25829.65,25877.75,25746.8,25795.7,-0.196158846
13-Dec-17,25118.2,25270.75,24938.55,25000.35,0
14-Dec-17,25062.4,25205.9,24888.65,25168.2,0.671390601
15-Dec-17,25487.15,25559.05,25411.25,25440.3,1.081126183
18-Dec-17,25181.75,25759.9,24617.15,25594.55,0.606321466
19-Dec-17,25640.9,25757.95,25619.6,25716.2,0.475296499
20-Dec-17,25779.05,25780.05,25566.05,25591.7,-0.484130626
21-Dec-17,25608.25,25629.95,25508.9,25554.3,-0.146141132
22-Dec-17,25615.6,25694.5,25560.5,25648.55,0.368822468
26-Dec-17,25659.75,25712.95,25545.6,25675.25,0.104099452
27-Dec-17,25652.85,25733.2,25429.55,25496.05,-0.697948413
28-Dec-17,25463.6,25561.95,25417.4,25490,-0.023729166
29-Dec-17,25484.85,25566.4,25450.25,25539.45,0.193997646
01-Jan-18,25565.75,25588,25271.55,25318.1,-0.866698382
02-Jan-18,25382.2,25425.5,25232.8,25338.25,0.079587331
03-Jan-18,25425.75,25454.9,25300.9,25318.6,-0.077550739
04-Jan-18,25367.65,25490.35,25310.3,25462.6,0.568751827
05-Jan-18,25524.45,25643.35,25499.55,25601.85,0.546880523
08-Jan-18,25690.25,25771.5,25643.8,25676.1,0.290018104
09-Jan-18,25727.95,25803.8,25617.25,25703.8,0.107882428
10-Jan-18,25709.9,25717.6,25527.5,25617.3,-0.336526117
11-Jan-18,25628.2,25694.65,25532.25,25660.9,0.170197484
12-Jan-18,25732.4,25775.15,25557.6,25749.05,0.343518739
15-Jan-18,25858.15,26091.8,25842.95,26069.2,1.243346842
16-Jan-18,26129.15,26136.4,25931.7,25974.9,-0.361729551
17-Jan-18,25946.15,26335.85,25922.3,26289.1,1.209629296
18-Jan-18,26762.25,26887.65,26423.75,26537.4,0.94449791
19-Jan-18,26615.65,26957.85,26433.55,26909.5,1.402172029
22-Jan-18,26940.5,27074.9,26841.2,27041.2,0.489418235
23-Jan-18,27089.95,27422.05,27066.15,27390.6,1.292102421
24-Jan-18,27310.15,27479.25,27219.45,27398.55,0.029024556
25-Jan-18,27414.1,27522.85,27151.75,27445.65,0.171906907
29-Jan-18,27446.1,27652.05,27407.4,27498.45,0.192380213
30-Jan-18,27466.85,27470.25,27242.05,27269.05,-0.834228838
31-Jan-18,27136.25,27455.75,27116.95,27379.45,0.404854588
15-Feb-18,25360.9,25615.15,25295.15,25424.35,0
16-Feb-18,25511.95,25601,25100.9,25163.9,-1.024411637
19-Feb-18,25324.6,25326.05,24824.55,25058.55,-0.418655296
20-Feb-18,25105.55,25158.1,24829,24874.4,-0.734878914
21-Feb-18,24996.6,24999.7,24796.35,24936.7,0.250458303
22-Feb-18,24812.7,24987.05,24781.7,24955.2,0.074187844
23-Feb-18,25002.25,25345.15,24962.85,25302.5,1.391693915
26-Feb-18,25452,25722.15,25381.2,25687.9,1.523169647
27-Feb-18,25684.6,25723.55,25356.4,25383.6,-1.184604425
28-Feb-18,25116.25,25192.95,24942,25107.4,-1.08810413
01-Mar-18,25022.35,25226.05,24854.4,24902.55,-0.815894915
05-Mar-18,24831.35,24873.05,24682,24818.7,-0.336712505
06-Mar-18,24964.1,25040.25,24362.05,24448.45,-1.491818669
07-Mar-18,24333.85,24373.4,24096.75,24134.1,-1.285766582
08-Mar-18,24273.9,24534.5,24048.55,24477.65,1.423504502
09-Mar-18,24556.95,24564.75,24259.7,24296.45,-0.740267142
12-Mar-18,24443.6,24716.05,24358.5,24664.2,1.513595608
13-Mar-18,24624.6,25009.65,24597.55,24738.65,0.30185451
14-Mar-18,24629.65,24894.3,24487,24851.65,0.456775127
15-Mar-18,24854.3,24939.85,24732,24791.85,-0.240627886
16-Mar-18,24753.65,24785.35,24439.15,24489.55,-1.219352327
19-Mar-18,24530.15,24588.05,24186.95,24245.1,-0.998180857
20-Mar-18,24133.95,24355.65,24082.95,24168.2,-0.317177492
21-Mar-18,24331.3,24459.75,24208.65,24255.6,0.361632227
22-Mar-18,24252.95,24314.4,24094.85,24141.5,-0.470406834
23-Mar-18,23785.65,23796.3,23605.6,23670.4,-1.95141147
26-Mar-18,23674.9,24290.65,23657.05,24244.35,2.424758348
27-Mar-18,24396.4,24496.95,24266.4,24434.15,0.782862811
12-Apr-18,25076.9,25244.8,24969.4,25195.1,0
13-Apr-18,25239.65,25411.3,25076.85,25200.6,0.021829641
16-Apr-18,25082.1,25348.55,25067.35,25320.85,0.477171178
17-Apr-18,25383.75,25402.55,25224,25334.45,0.053710677
18-Apr-18,25426.75,25426.75,25058.75,25102.3,-0.916341188
19-Apr-18,25206.45,25207.3,25049.7,25126.15,0.095011214
20-Apr-18,25126.8,25126.8,24839.3,24943.85,-0.725538931
23-Apr-18,25065.5,25084.15,24466.1,24960.65,0.067351271
24-Apr-18,24972.2,25123.45,24955,25042.1,0.326313618
25-Apr-18,24993.4,24993.4,24734.6,24814.4,-0.909268791
26-Apr-18,24833.2,25064,24753.4,25010.9,0.791878909
27-Apr-18,25030.15,25441.5,25029.65,25394.6,1.534131119
30-Apr-18,25490.15,25617.5,25464.8,25531.6,0.539484772
02-May-18,25607.05,25716.75,25499.35,25568.3,0.14374344
03-May-18,25547.9,25653.45,25469.05,25605.25,0.144514888
04-May-18,25632.3,25680.4,25537.7,25645.4,0.15680378
07-May-18,25676.25,25913.5,25675.15,25852.05,0.805797531
08-May-18,26074.15,26116.25,25954.6,26090.5,0.92236399
09-May-18,25988.1,26206.5,25946.3,26154.45,0.245108373
10-May-18,26216.1,26266.4,26057.2,26131,-0.089659695
11-May-18,26173.7,26437.25,26099.85,26413.15,1.079752019
14-May-18,26404.45,26565.4,26338.05,26475.15,0.234731564
15-May-18,26494.9,26972.05,26407.3,26474,-0.004343696
16-May-18,26269.35,26428.35,26102.15,26182.15,-1.102402357
17-May-18,26233.2,26283.55,26012,26073.8,-0.413831561
18-May-18,26025.6,26032,25839,25875.6,-0.760150036
21-May-18,26017.5,26066.75,25685.35,25750.8,-0.482307657
22-May-18,25780.25,25945.65,25701.35,25777.7,0.104462774
23-May-18,25726.95,25903.9,25622.15,25684.95,-0.35980712
24-May-18,25722.9,26073.1,25658.4,26016.8,1.292001736
25-May-18,26066.75,26325.55,26031.45,26273.55,0.986862335
28-May-18,26291.65,26713.65,26273.9,26614.25,1.2967414
29-May-18,26567.25,26570.95,26221.1,26254.8,-1.350592258
30-May-18,26039.9,26405.45,25980.85,26327.8,0.278044396
13-Jun-18,26721.95,26765.45,26598.2,26642.8,0
14-Jun-18,26612.3,26623.25,26503.1,26562.25,-0.302333088
15-Jun-18,26513.7,26586.4,26344.95,26417.4,-0.54532278
18-Jun-18,26444.3,26477.5,26322.45,26409.3,-0.030661609
19-Jun-18,26448.1,26448.1,26224.75,26265.75,-0.543558519
20-Jun-18,26320.45,26574.75,26309.95,26557.7,1.111523562
21-Jun-18,26645.3,26682.95,26454.95,26496.95,-0.228747218
22-Jun-18,26518.4,26806.55,26364.25,26766.85,1.018607802
25-Jun-18,26718.15,26804.9,26573,26609.7,-0.587106813
26-Jun-18,26495.65,26712.6,26479.65,26601.7,-0.030064225
27-Jun-18,26616.3,26634.3,26336.5,26423.4,-0.670257916
28-Jun-18,26398.1,26487.85,26161,26324.6,-0.373911003
29-Jun-18,26312.7,26465,26291.35,26364.2,0.150429636
02-Jul-18,26364.45,26371.6,26060.6,26230.3,-0.507885693
03-Jul-18,26210.1,26316.1,26142,26204.1,-0.099884485
04-Jul-18,26249.25,26480.5,26132.9,26433.95,0.877152812
05-Jul-18,26481.55,26598.45,26415.2,26503.3,0.262352013
06-Jul-18,26427.55,26609.85,26410,26493.85,-0.035655937
09-Jul-18,26642.35,26781.2,26611.55,26753.3,0.979283872
10-Jul-18,26844.55,26939.55,26778.5,26894.55,0.52797225
11-Jul-18,26900.65,26938.85,26774.6,26816.2,-0.291322963
12-Jul-18,26937.5,27164.8,26936.05,27026.55,0.784413899
13-Jul-18,27046.85,27102.35,26902.3,26935.95,-0.335225917
16-Jul-18,26914.5,26939.05,26643.95,26679.8,-0.950959591
17-Jul-18,26662.85,27041.35,26653.65,27008.1,1.230518969
18-Jul-18,27107.35,27187.15,26834.45,26880.9,-0.47096982
19-Jul-18,26960.2,27025.45,26730.1,26789.65,-0.33946036
20-Jul-18,26764.4,26946.55,26718.6,26873.2,0.311874175
23-Jul-18,26701.3,27040.1,26671.35,27008.15,0.502173169
24-Jul-18,26984.15,27128,26868.15,26974.4,-0.12496228
25-Jul-18,26992.55,27074,26939.35,27031.3,0.210940744
08-Aug-18,27930.55,28128.65,27858.75,28062.45,0
09-Aug-18,28173.65,28363.4,28132,28320,0.917774464
10-Aug-18,28348.95,28377.9,28087.65,28124.25,-0.691207627
13-Aug-18,27760.8,27911.85,27739.5,27794.4,-1.172831276
14-Aug-18,27864.4,28053.05,27854.9,28021.7,0.817790634
16-Aug-18,27836.15,28013.1,27779.5,27826.55,-0.696424557
17-Aug-18,27991.75,28178.15,27953.8,28128.55,1.08529444
20-Aug-18,28171.65,28322.3,28171.65,28274.25,0.517979064
21-Aug-18,28295.85,28305.95,28151.9,28257.9,-0.057826468
23-Aug-18,28321.95,28325.45,27965.35,28027.9,-0.813931679
24-Aug-18,27954.25,28122.75,27782.8,27834.7,-0.689313149
27-Aug-18,27971.25,28317.75,27958.2,28264.2,1.543038007
28-Aug-18,28379.9,28388.65,28152.7,28269.65,0.019282343
29-Aug-18,28233.4,28344.1,28167.8,28224.1,-0.161126862
30-Aug-18,28233.7,28233.7,27961.75,28103.25,-0.428180172
31-Aug-18,27998,28157.35,27940.95,28061.75,-0.147669753
03-Sep-18,28199.45,28203.2,27777.4,27819.5,-0.863274742
04-Sep-18,27845.55,27875.15,27385.85,27430.75,-1.397401104
05-Sep-18,27409.3,27506.3,27136.05,27376.05,-0.199411245
06-Sep-18,27464.25,27552.8,27246.25,27468.7,0.338434508
07-Sep-18,27439.25,27512.5,27232.8,27481.45,0.046416467
10-Sep-18,27395.2,27404.85,27142.55,27201.75,-1.017777446
11-Sep-18,27295.2,27318.45,26772.25,26807.5,-1.44935528
12-Sep-18,26895.15,26895.15,26555.15,26819.2,0.043644502
14-Sep-18,27059.85,27205.75,26989.8,27163.85,1.285086803
17-Sep-18,27002.6,27002.6,26743.4,26820.3,-1.264732356
18-Sep-18,26757,26901.05,26407.45,26441.45,-1.412549449
19-Sep-18,26532,26611.6,26235.7,26277.35,-0.620616494
21-Sep-18,26331.05,26490.4,25053.35,25596.9,-2.589492472
24-Sep-18,25645.05,25649.7,24904.5,24970.35,-2.447757346
25-Sep-18,24947.7,25406.95,24678.25,25330.35,1.441709868
26-Sep-18,25525.1,25525.1,25197.35,25376.3,0.181402942
27-Sep-18,25442.1,25452.5,25007.05,25042.15,-1.31677983
12-Oct-18,25001.95,25484.2,24975.45,25395.85,0
15-Oct-18,25444,25466.2,25147.8,25388.05,-0.03071368
16-Oct-18,25414.2,25707.05,25351.8,25589.65,0.794074378
17-Oct-18,25839.1,25915.35,25101.95,25188.6,-1.567235191
19-Oct-18,24966.5,25277.9,24922.65,25085.8,-0.408121134
22-Oct-18,25484.25,25504.75,25021.35,25078.6,-0.028701496
23-Oct-18,24786.9,25124.6,24784.9,24972.45,-0.423269242
24-Oct-18,25312.7,25356.9,24839.65,25064.2,0.36740488
25-Oct-18,24841.5,24977.35,24696.85,24817.45,-0.984471876
